frame,clip,MSE,PSNR,SSIM
498,batch_rank10,288.66525,23.526859283447266,0.7309308770270817
499,PCA_rank10,18.119167,35.54942321777344,0.9736105733976417
499,SVD_rank10,0.0,inf,1.0
499,batch_rank10,297.0384,23.402679443359375,0.7222871320733381
500,PCA_rank10,19.489584,35.2327766418457,0.9723158955618287
500,SVD_rank10,0.0,inf,1.0
500,batch_rank10,357.5059,22.597970962524414,0.7230082534004655
501,PCA_rank10,5.413073,40.796363830566406,0.9886857575417817
501,SVD_rank10,0.0,inf,1.0
501,batch_rank10,423.10327,21.86634063720703,0.712562743777528
502,PCA_rank10,2.7369792,43.758087158203125,0.9902638994654649
502,SVD_rank10,0.0,inf,1.0
502,batch_rank10,372.65475,22.417736053466797,0.7406367508580649
503,PCA_rank10,7.778698,39.22173309326172,0.9857029204052771
503,SVD_rank10,0.0,inf,1.0
503,batch_rank10,343.76303,22.768211364746094,0.7552192295674991
504,PCA_rank10,5.6266146,40.628334045410156,0.9866188509448577
504,SVD_rank10,0.0,inf,1.0
504,batch_rank10,363.6331,22.524168014526367,0.7461463064898819
505,PCA_rank10,12.926198,37.01609802246094,0.9811746276699007
505,SVD_rank10,0.0,inf,1.0
505,batch_rank10,306.10995,23.272029876708984,0.7838344102104462
506,PCA_rank10,9.790885,38.22258377075195,0.9852680822587294
506,SVD_rank10,0.0,inf,1.0
506,batch_rank10,304.5913,23.293628692626953,0.784252539079177
507,PCA_rank10,11.733125,37.436668395996094,0.9836455065007101
507,SVD_rank10,0.0,inf,1.0
507,batch_rank10,282.15192,23.625974655151367,0.792696019841639
508,PCA_rank10,13.108645,36.95522689819336,0.9820985885247354
508,SVD_rank10,0.0,inf,1.0
508,batch_rank10,218.2203,24.741851806640625,0.8168943474607463
509,PCA_rank10,9.975,38.14167404174805,0.9828611978304641
509,SVD_rank10,0.0,inf,1.0
509,batch_rank10,191.08568,25.318523406982422,0.8349032546765314
510,PCA_rank10,7.0722394,39.63523483276367,0.9863707943221508
510,SVD_rank10,0.0,inf,1.0
510,batch_rank10,185.76776,25.44110107421875,0.8440918108828137
511,PCA_rank10,3.9294791,42.18745422363281,0.9914504423110846
511,SVD_rank10,0.0,inf,1.0
511,batch_rank10,190.66417,25.32811164855957,0.845136054465674
512,PCA_rank10,4.4578648,41.63953399658203,0.9903226286270088
512,SVD_rank10,0.0,inf,1.0
512,batch_rank10,198.01761,25.16376495361328,0.8437105849354245
513,PCA_rank10,3.2939062,42.95368957519531,0.9905207194539636
513,SVD_rank10,0.0,inf,1.0
513,batch_rank10,194.79964,25.23492431640625,0.8462684544059506
514,PCA_rank10,4.473802,41.6240348815918,0.9886492154387063
514,SVD_rank10,0.0,inf,1.0
514,batch_rank10,188.44011,25.379070281982422,0.848811480587335
515,PCA_rank10,7.165625,39.57826232910156,0.98585333396001
515,SVD_rank10,0.0,inf,1.0
515,batch_rank10,198.96089,25.14312744140625,0.845980573184409
516,PCA_rank10,12.802917,37.057716369628906,0.9796854527152756
516,SVD_rank10,0.0,inf,1.0
516,batch_rank10,173.46115,25.738780975341797,0.8596470671511834
517,PCA_rank10,14.654011,36.47123718261719,0.9788242365167883
517,SVD_rank10,0.0,inf,1.0
517,batch_rank10,146.81438,26.463117599487305,0.8724531619323429
518,PCA_rank10,12.032395,37.3272819519043,0.9809523280706967
518,SVD_rank10,0.0,inf,1.0
518,batch_rank10,121.88469,27.271310806274414,0.8865497605208673
519,PCA_rank10,10.553177,37.89697265625,0.9842428691870985
519,SVD_rank10,0.0,inf,1.0
519,batch_rank10,112.42458,27.6221923828125,0.8904130484003758
520,PCA_rank10,9.316198,38.43841552734375,0.9868042519370425
520,SVD_rank10,0.0,inf,1.0
520,batch_rank10,91.61302,28.51123046875,0.9033238118395992
521,PCA_rank10,10.91526,37.750465393066406,0.9857168810787292
521,SVD_rank10,0.0,inf,1.0
521,batch_rank10,73.69104,29.456655502319336,0.9149704846834223
522,PCA_rank10,31.246666,33.18276596069336,0.9682691995015973
522,SVD_rank10,0.0,inf,1.0
522,batch_rank10,140.30359,26.66011619567871,0.865676478041328
523,PCA_rank10,28.533802,33.57720947265625,0.9723324784899369
523,SVD_rank10,0.0,inf,1.0
523,batch_rank10,160.7249,26.06997299194336,0.8561159888196913
524,PCA_rank10,33.32573,32.90300750732422,0.9710214094486136
524,SVD_rank10,0.0,inf,1.0
524,batch_rank10,196.60307,25.194900512695312,0.8393977287428032
525,PCA_rank10,22.943281,34.52424621582031,0.9752561857289561
525,SVD_rank10,0.0,inf,1.0
525,batch_rank10,204.93193,25.014707565307617,0.8334765612375835
526,PCA_rank10,12.177917,37.27507400512695,0.9835407697126028
526,SVD_rank10,0.0,inf,1.0
526,batch_rank10,207.70943,24.956241607666016,0.8365475202775374
527,PCA_rank10,19.744688,35.176300048828125,0.976475939015792
527,SVD_rank10,0.0,inf,1.0
527,batch_rank10,213.0526,24.845935821533203,0.831540718847163
528,PCA_rank10,24.251093,34.28348922729492,0.9749169772562768
528,SVD_rank10,0.0,inf,1.0
528,batch_rank10,220.9727,24.687416076660156,0.8275814539490896
529,PCA_rank10,20.253855,35.06572723388672,0.9764818078980934
529,SVD_rank10,0.0,inf,1.0
529,batch_rank10,213.23515,24.842214584350586,0.8310878863250006
530,PCA_rank10,25.579428,34.05189514160156,0.9716029708572096
530,SVD_rank10,0.0,inf,1.0
530,batch_rank10,202.76463,25.060882568359375,0.8381356561091311
531,PCA_rank10,26.638178,33.87575912475586,0.9733589829623648
531,SVD_rank10,0.0,inf,1.0
531,batch_rank10,174.1951,25.720443725585938,0.85200260523886
532,PCA_rank10,24.70875,34.20229721069336,0.9727243641855815
532,SVD_rank10,0.0,inf,1.0
532,batch_rank10,140.33693,26.65908432006836,0.8701801635398175
533,PCA_rank10,15.019948,36.36412048339844,0.9802635284162435
533,SVD_rank10,0.0,inf,1.0
533,batch_rank10,117.37349,27.435102462768555,0.8787017430696679
534,PCA_rank10,6.7016144,39.8690071105957,0.9873885664302637
534,SVD_rank10,0.0,inf,1.0
534,batch_rank10,120.209114,27.331430435180664,0.8698186909899784
535,PCA_rank10,5.438646,40.77589416503906,0.9878387077125639
535,SVD_rank10,0.0,inf,1.0
535,batch_rank10,122.2263,27.259157180786133,0.8647996705520666
536,PCA_rank10,7.619844,39.31134033203125,0.9849450398617708
536,SVD_rank10,0.0,inf,1.0
536,batch_rank10,126.66974,27.104074478149414,0.859630350637465
537,PCA_rank10,7.146458,39.58989715576172,0.9842372152837159
537,SVD_rank10,0.0,inf,1.0
537,batch_rank10,121.60797,27.281185150146484,0.8631735171779613
538,PCA_rank10,4.209219,41.888790130615234,0.9882922930286473
538,SVD_rank10,0.0,inf,1.0
538,batch_rank10,122.045,27.26560401916504,0.8649186689572843
539,PCA_rank10,12.047969,37.3216667175293,0.9767656661456214
539,SVD_rank10,0.0,inf,1.0
539,batch_rank10,116.7713,27.457443237304688,0.8758853377390625
540,PCA_rank10,5.513125,40.71682357788086,0.9861810857897607
540,SVD_rank10,0.0,inf,1.0
540,batch_rank10,95.026825,28.352340698242188,0.8917586156552343
541,PCA_rank10,2.63625,43.920936584472656,0.9912639133910984
541,SVD_rank10,0.0,inf,1.0
541,batch_rank10,130.37442,26.978878021240234,0.8706480559695025
542,PCA_rank10,11.022604,37.70796203613281,0.9807955674987949
542,SVD_rank10,0.0,inf,1.0
542,batch_rank10,152.40964,26.300678253173828,0.8582859737607456
543,PCA_rank10,8.641146,38.76509094238281,0.9827790142757076
543,SVD_rank10,0.0,inf,1.0
543,batch_rank10,167.33115,25.895034790039062,0.8472836066863987
544,PCA_rank10,8.101719,39.0450325012207,0.986253978602493
544,SVD_rank10,0.0,inf,1.0
544,batch_rank10,161.69177,26.043926239013672,0.8486356291039789
545,PCA_rank10,7.9239583,39.141380310058594,0.9853093642545897
545,SVD_rank10,0.0,inf,1.0
545,batch_rank10,154.84021,26.231966018676758,0.8529684148529226
546,PCA_rank10,5.5672398,40.67440414428711,0.9884438238343307
546,SVD_rank10,0.0,inf,1.0
546,batch_rank10,153.09511,26.28118896484375,0.8558019562105538
547,PCA_rank10,5.1523438,41.01075744628906,0.9884594676506084
547,SVD_rank10,0.0,inf,1.0
547,batch_rank10,131.52443,26.940738677978516,0.8692861146918893
548,PCA_rank10,3.7095833,42.43755340576172,0.9911797770541443
548,SVD_rank10,0.0,inf,1.0
548,batch_rank10,97.37463,28.24634552001953,0.892463987784278
549,PCA_rank10,5.275573,40.90810775756836,0.9872031777135244
549,SVD_rank10,0.0,inf,1.0
549,batch_rank10,91.495834,28.51679039001465,0.8937942343646633
550,PCA_rank10,4.9203124,41.21087646484375,0.9895424571858605
550,SVD_rank10,0.0,inf,1.0
550,batch_rank10,89.586044,28.608400344848633,0.8960899877648679
551,PCA_rank10,6.00875,40.342960357666016,0.9882489336369
551,SVD_rank10,0.0,inf,1.0
551,batch_rank10,94.21427,28.389636993408203,0.892149400542098
552,PCA_rank10,8.082084,39.05556869506836,0.9854328342915593
552,SVD_rank10,0.0,inf,1.0
552,batch_rank10,104.62531,27.934436798095703,0.8848857441388687
553,PCA_rank10,8.240886,38.971065521240234,0.9859050650108737
553,SVD_rank10,0.0,inf,1.0
553,batch_rank10,121.86943,27.271854400634766,0.8713883409582099
554,PCA_rank10,16.513021,35.952537536621094,0.9759870051640659
554,SVD_rank10,0.0,inf,1.0
554,batch_rank10,175.5237,25.68744659423828,0.8353998547100338
555,PCA_rank10,24.25375,34.283016204833984,0.968733931850568
555,SVD_rank10,0.0,inf,1.0
555,batch_rank10,220.51485,24.696426391601562,0.802525080429022
556,PCA_rank10,15.142656,36.32878112792969,0.9776916201668661
556,SVD_rank10,0.0,inf,1.0
556,batch_rank10,194.66078,25.238018035888672,0.8225926238538842
557,PCA_rank10,11.768802,37.42348098754883,0.9835823394960205
557,SVD_rank10,0.0,inf,1.0
557,batch_rank10,200.70276,25.105268478393555,0.820931919487135
558,PCA_rank10,22.888386,34.53465270996094,0.973009105138847
558,SVD_rank10,0.0,inf,1.0
558,batch_rank10,203.02177,25.055377960205078,0.8230613715061963
559,PCA_rank10,46.669533,31.440467834472656,0.9541500014949928
559,SVD_rank10,0.0,inf,1.0
559,batch_rank10,225.45026,24.600296020507812,0.8125124366191772
560,PCA_rank10,21.503645,34.80568313598633,0.9716070894671487
560,SVD_rank10,0.0,inf,1.0
560,batch_rank10,223.71974,24.633760452270508,0.826675241595078
561,PCA_rank10,9.6667185,38.278011322021484,0.9829496021884575
561,SVD_rank10,0.0,inf,1.0
561,batch_rank10,214.69678,24.81254768371582,0.8273220521981611
562,PCA_rank10,4.8797398,41.2468376159668,0.9881784402783773
562,SVD_rank10,0.0,inf,1.0
562,batch_rank10,275.30927,23.732595443725586,0.7888122015501821
563,PCA_rank10,2.284323,44.54322814941406,0.9915082060522517
563,SVD_rank10,0.0,inf,1.0
563,batch_rank10,239.3901,24.33974266052246,0.7940063361650462
564,PCA_rank10,4.083177,42.02082061767578,0.988933702359373
564,SVD_rank10,0.0,inf,1.0
564,batch_rank10,224.11678,24.626060485839844,0.807605885253364
565,PCA_rank10,2.290521,44.53145980834961,0.9922343347145044
565,SVD_rank10,0.0,inf,1.0
565,batch_rank10,234.1238,24.43634796142578,0.7947776817713593
566,PCA_rank10,5.102135,41.05328369140625,0.9898982956762922
566,SVD_rank10,0.0,inf,1.0
566,batch_rank10,269.44434,23.826112747192383,0.7498599652827826
567,PCA_rank10,6.084219,40.288753509521484,0.9891975866796439
567,SVD_rank10,0.0,inf,1.0
567,batch_rank10,337.04202,22.85396385192871,0.7272563072740662
568,PCA_rank10,5.055521,41.093143463134766,0.989046145141786
568,SVD_rank10,0.0,inf,1.0
568,batch_rank10,269.3114,23.828256607055664,0.7515332617175233
569,PCA_rank10,2.1964064,44.71367645263672,0.9921822652691259
569,SVD_rank10,0.0,inf,1.0
569,batch_rank10,237.20573,24.37955093383789,0.7728819823866356
570,PCA_rank10,8.679844,38.74568557739258,0.980964734440829
570,SVD_rank10,0.0,inf,1.0
570,batch_rank10,306.54532,23.265857696533203,0.7606223688409541
571,PCA_rank10,25.097813,34.13444519042969,0.961546600884376
571,SVD_rank10,0.0,inf,1.0
571,batch_rank10,281.35693,23.638227462768555,0.775513528598201
572,PCA_rank10,42.535522,31.843284606933594,0.9417610250384845
572,SVD_rank10,0.0,inf,1.0
572,batch_rank10,211.87433,24.87002182006836,0.8069326608007981
573,PCA_rank10,44.43823,31.653234481811523,0.9417243004988526
573,SVD_rank10,0.0,inf,1.0
573,batch_rank10,183.13458,25.50309944152832,0.8294083283350081
574,PCA_rank10,46.49802,31.456459045410156,0.9427917052470471
574,SVD_rank10,0.0,inf,1.0
574,batch_rank10,175.29219,25.693178176879883,0.8482894044751463
575,PCA_rank10,53.57443,30.841228485107422,0.9365927584291398
575,SVD_rank10,0.0,inf,1.0
575,batch_rank10,241.0653,24.30945587158203,0.8375783924395056
576,PCA_rank10,46.086613,31.49505615234375,0.9393596308982174
576,SVD_rank10,0.0,inf,1.0
576,batch_rank10,282.0891,23.62693977355957,0.827425614987428
577,PCA_rank10,35.016666,32.68805694580078,0.9491426644436215
577,SVD_rank10,0.0,inf,1.0
577,batch_rank10,256.82782,24.03438377380371,0.8318507856742472
578,PCA_rank10,32.680103,32.98796844482422,0.9524746869783081
578,SVD_rank10,0.0,inf,1.0
578,batch_rank10,284.28287,23.59329605102539,0.8251546020676284
579,PCA_rank10,31.861145,33.09819030761719,0.9536812981450347
579,SVD_rank10,0.0,inf,1.0
579,batch_rank10,312.12885,23.187463760375977,0.8164980724974625
580,PCA_rank10,37.139896,32.432395935058594,0.9493181281866415
580,SVD_rank10,0.0,inf,1.0
580,batch_rank10,350.07333,22.689212799072266,0.8085890994924503
581,PCA_rank10,43.556564,31.740266799926758,0.947997452596296
581,SVD_rank10,0.0,inf,1.0
581,batch_rank10,369.9149,22.449783325195312,0.8073137357461979
582,PCA_rank10,41.013905,32.00149154663086,0.9513672774432762
582,SVD_rank10,0.0,inf,1.0
582,batch_rank10,366.85922,22.485809326171875,0.8108364118385567
583,PCA_rank10,45.433804,31.557010650634766,0.9478687441935415
583,SVD_rank10,0.0,inf,1.0
583,batch_rank10,334.20697,22.890647888183594,0.8166297596017142
584,PCA_rank10,51.171352,31.04053497314453,0.9448447101668376
584,SVD_rank10,0.0,inf,1.0
584,batch_rank10,296.4136,23.411823272705078,0.828948344231232
585,PCA_rank10,45.29427,31.570369720458984,0.9484634575968484
585,SVD_rank10,0.0,inf,1.0
585,batch_rank10,233.94922,24.439586639404297,0.842927310596907
586,PCA_rank10,24.178282,34.296546936035156,0.971729505909389
586,SVD_rank10,0.0,inf,1.0
586,batch_rank10,141.43411,26.625261306762695,0.8610144741267394
587,PCA_rank10,20.36776,35.0413703918457,0.9776357983832571
587,SVD_rank10,0.0,inf,1.0
587,batch_rank10,86.954895,28.737865447998047,0.8862041146703556
588,PCA_rank10,8.094635,39.048831939697266,0.9862118309893072
588,SVD_rank10,0.0,inf,1.0
588,batch_rank10,114.30141,27.5502872467041,0.8573015254944238
589,PCA_rank10,4.778021,41.33832550048828,0.9886667872945385
589,SVD_rank10,0.0,inf,1.0
589,batch_rank10,246.34052,24.21544647216797,0.7821263793503014
590,PCA_rank10,12.309688,37.22833251953125,0.9791011444348887
590,SVD_rank10,0.0,inf,1.0
590,batch_rank10,302.13947,23.32872772216797,0.7538853235825395
591,PCA_rank10,12.033802,37.32677459716797,0.9792295437581985
591,SVD_rank10,0.0,inf,1.0
591,batch_rank10,303.9188,23.303226470947266,0.7503006401797745
592,PCA_rank10,13.677656,36.770687103271484,0.9811499396847317
592,SVD_rank10,0.0,inf,1.0
592,batch_rank10,260.35098,23.97521209716797,0.7876400372255418
593,PCA_rank10,19.792084,35.165889739990234,0.9734772057384051
593,SVD_rank10,0.0,inf,1.0
593,batch_rank10,419.5908,21.902544021606445,0.7564996064911816
594,PCA_rank10,25.545572,34.057647705078125,0.9719318696988275
594,SVD_rank10,0.0,inf,1.0
594,batch_rank10,590.4407,20.419042587280273,0.7306777586319742
595,PCA_rank10,13.028073,36.98200225830078,0.9789297544847476
595,SVD_rank10,0.0,inf,1.0
595,batch_rank10,662.9869,19.915754318237305,0.7221891023917993
596,PCA_rank10,9.661146,38.280517578125,0.9834494025235706
596,SVD_rank10,0.0,inf,1.0
596,batch_rank10,723.80334,19.534597396850586,0.7084312349428634
597,PCA_rank10,3.5252604,42.65888977050781,0.9893115179169492
597,SVD_rank10,0.0,inf,1.0
597,batch_rank10,638.02783,20.082406997680664,0.7183045057191637
598,PCA_rank10,4.235104,41.86216354370117,0.9892502696696654
598,SVD_rank10,0.0,inf,1.0
598,batch_rank10,368.17563,22.470252990722656,0.7593200529110773
599,PCA_rank10,4.941927,41.19184112548828,0.9872959933081649
599,SVD_rank10,0.0,inf,1.0
599,batch_rank10,182.175,25.525915145874023,0.8134851891175974
600,PCA_rank10,8.0546875,39.070316314697266,0.9833487717778153
600,SVD_rank10,0.0,inf,1.0
600,batch_rank10,204.11406,25.032073974609375,0.7850119621489919
601,PCA_rank10,25.638437,34.04188919067383,0.9662558969833153
601,SVD_rank10,0.0,inf,1.0
601,batch_rank10,276.90988,23.70741844177246,0.761130381672959
602,PCA_rank10,59.406147,30.39249038696289,0.9385473568191649
602,SVD_rank10,0.0,inf,1.0
602,batch_rank10,256.31506,24.043062210083008,0.7767986620845521
603,PCA_rank10,77.00708,29.2654972076416,0.9275629746843399
603,SVD_rank10,0.0,inf,1.0
603,batch_rank10,219.97453,24.70707893371582,0.8089867373856466
604,PCA_rank10,56.521667,30.608654022216797,0.9425434589754664
604,SVD_rank10,0.0,inf,1.0
604,batch_rank10,185.18994,25.454627990722656,0.8338042767933707
605,PCA_rank10,31.600521,33.13386154174805,0.9642389221778043
605,SVD_rank10,0.0,inf,1.0
605,batch_rank10,155.22516,26.221181869506836,0.8396740188500637
606,PCA_rank10,25.822292,34.01085662841797,0.9694329037774936
606,SVD_rank10,0.0,inf,1.0
606,batch_rank10,159.34698,26.10736656188965,0.8300468105378785
607,PCA_rank10,17.568176,35.683536529541016,0.976009983251419
607,SVD_rank10,0.0,inf,1.0
607,batch_rank10,162.92375,26.01095962524414,0.8345348922284432
608,PCA_rank10,22.902344,34.532005310058594,0.9698997994083705
608,SVD_rank10,0.0,inf,1.0
608,batch_rank10,183.43797,25.49591064453125,0.8194621778563509
609,PCA_rank10,44.680103,31.629661560058594,0.9510115233437114
609,SVD_rank10,0.0,inf,1.0
609,batch_rank10,193.52599,25.263412475585938,0.8119432795549583
610,PCA_rank10,55.39057,30.69644546508789,0.9433264990046148
610,SVD_rank10,0.0,inf,1.0
610,batch_rank10,188.96886,25.366899490356445,0.8314426940379392
611,PCA_rank10,48.529167,31.270774841308594,0.9489559470054688
611,SVD_rank10,0.0,inf,1.0
611,batch_rank10,213.58307,24.83513641357422,0.8329107017160362
612,PCA_rank10,38.13906,32.31710433959961,0.9574369578188144
612,SVD_rank10,0.0,inf,1.0
612,batch_rank10,227.1962,24.56679344177246,0.8310852283378335
613,PCA_rank10,37.71255,32.365943908691406,0.9578107791249149
613,SVD_rank10,0.0,inf,1.0
613,batch_rank10,233.76099,24.443082809448242,0.8297517719807657
614,PCA_rank10,37.223488,32.42263412475586,0.9595204550252214
614,SVD_rank10,0.0,inf,1.0
614,batch_rank10,239.70255,24.334077835083008,0.8280994352286534
615,PCA_rank10,37.305832,32.41303634643555,0.9584145796894546
615,SVD_rank10,0.0,inf,1.0
615,batch_rank10,233.64375,24.445262908935547,0.831998181927537
616,PCA_rank10,36.513126,32.50631332397461,0.9599649261627995
616,SVD_rank10,0.0,inf,1.0
616,batch_rank10,233.62927,24.445531845092773,0.829873315821107
617,PCA_rank10,45.83896,31.518457412719727,0.952254918675271
617,SVD_rank10,0.0,inf,1.0
617,batch_rank10,237.48297,24.37447738647461,0.8268333624896164
618,PCA_rank10,52.280678,30.947391510009766,0.9472258863394798
618,SVD_rank10,0.0,inf,1.0
618,batch_rank10,241.5161,24.301342010498047,0.823309946100769
619,PCA_rank10,50.09052,31.133249282836914,0.9476794932096079
619,SVD_rank10,0.0,inf,1.0
619,batch_rank10,209.12563,24.92673110961914,0.8383030810565726
620,PCA_rank10,45.86693,31.51580810546875,0.9482596846535153
620,SVD_rank10,0.0,inf,1.0
620,batch_rank10,168.90427,25.85439682006836,0.852319126418878
621,PCA_rank10,22.989374,34.51552963256836,0.9688924947291224
621,SVD_rank10,0.0,inf,1.0
621,batch_rank10,132.95157,26.89386749267578,0.8613976544718068
622,PCA_rank10,5.3033853,40.88527297973633,0.9864954204813713
622,SVD_rank10,0.0,inf,1.0
622,batch_rank10,173.19083,25.745553970336914,0.8292478077720133
623,PCA_rank10,11.054218,37.69552230834961,0.9811772386895841
623,SVD_rank10,0.0,inf,1.0
623,batch_rank10,232.42397,24.467994689941406,0.7966935774477915
624,PCA_rank10,4.9353123,41.19765853881836,0.9865035526215226
624,SVD_rank10,0.0,inf,1.0
624,batch_rank10,207.21109,24.9666748046875,0.8080098798053529
625,PCA_rank10,8.37026,38.903411865234375,0.9835451932284625
625,SVD_rank10,0.0,inf,1.0
625,batch_rank10,223.84161,24.63139533996582,0.8060563669109544
626,PCA_rank10,8.718386,38.7264404296875,0.9813609257616547
626,SVD_rank10,0.0,inf,1.0
626,batch_rank10,253.44885,24.091899871826172,0.7945511027925346
627,PCA_rank10,3.2892709,42.959808349609375,0.9889514977567007
627,SVD_rank10,0.0,inf,1.0
627,batch_rank10,277.8951,23.69199562072754,0.7829215694039364
628,PCA_rank10,3.4004166,42.81547927856445,0.9903018360359739
628,SVD_rank10,0.0,inf,1.0
628,batch_rank10,276.35287,23.716163635253906,0.7834242541623209
629,PCA_rank10,2.940052,43.44725036621094,0.9906970414492553
629,SVD_rank10,0.0,inf,1.0
629,batch_rank10,292.28683,23.47271156311035,0.77487369770539
630,PCA_rank10,3.188125,43.09545135498047,0.9892853098660175
630,SVD_rank10,0.0,inf,1.0
630,batch_rank10,286.25485,23.563274383544922,0.7746208332100137
631,PCA_rank10,2.5492709,44.06664276123047,0.9894893340024806
631,SVD_rank10,0.0,inf,1.0
631,batch_rank10,184.19016,25.478137969970703,0.827628621146001
632,PCA_rank10,6.0846877,40.288421630859375,0.9840987190142557
632,SVD_rank10,0.0,inf,1.0
632,batch_rank10,138.01968,26.731393814086914,0.8489663501254039
633,PCA_rank10,32.038074,33.07414245605469,0.9579040604952139
633,SVD_rank10,0.0,inf,1.0
633,batch_rank10,245.32843,24.23332405090332,0.7870458402170797
634,PCA_rank10,34.11771,32.80100631713867,0.9571621823358677
634,SVD_rank10,0.0,inf,1.0
634,batch_rank10,384.91125,22.277198791503906,0.7204116692106226
635,PCA_rank10,4.497396,41.60118865966797,0.9871523953710273
635,SVD_rank10,0.0,inf,1.0
635,batch_rank10,363.45813,22.526260375976562,0.7343543969767845
636,PCA_rank10,14.185885,36.612239837646484,0.9764704382293674
636,SVD_rank10,0.0,inf,1.0
636,batch_rank10,389.78745,22.22252655029297,0.7253011798747796
637,PCA_rank10,16.207603,36.03361511230469,0.9723945195104672
637,SVD_rank10,0.0,inf,1.0
637,batch_rank10,410.0923,22.001989364624023,0.7071492706059269
638,PCA_rank10,24.119062,34.30719757080078,0.9642116610736736
638,SVD_rank10,0.0,inf,1.0
638,batch_rank10,403.41364,22.07329750061035,0.7109694354505519
639,PCA_rank10,26.568907,33.88706588745117,0.9627712666778605
639,SVD_rank10,0.0,inf,1.0
639,batch_rank10,371.72525,22.428585052490234,0.7230466414119324
640,PCA_rank10,35.396667,32.641178131103516,0.9520474014807724
640,SVD_rank10,0.0,inf,1.0
640,batch_rank10,351.96103,22.66585922241211,0.7172705215027299
641,PCA_rank10,31.859896,33.098358154296875,0.9568048698568342
641,SVD_rank10,0.0,inf,1.0
641,batch_rank10,265.6539,23.88764190673828,0.752499998346831
642,PCA_rank10,12.522604,37.15385818481445,0.9763383472108672
642,SVD_rank10,0.0,inf,1.0
642,batch_rank10,267.88858,23.851261138916016,0.7531508827884507
643,PCA_rank10,9.621927,38.29818344116211,0.9788247658104364
643,SVD_rank10,0.0,inf,1.0
643,batch_rank10,323.35983,23.03394317626953,0.7380751581482613
644,PCA_rank10,9.294844,38.44838333129883,0.978991523244901
644,SVD_rank10,0.0,inf,1.0
644,batch_rank10,398.40656,22.12753677368164,0.7179711115200773
645,PCA_rank10,9.141355,38.52069854736328,0.9785089847984855
645,SVD_rank10,0.0,inf,1.0
645,batch_rank10,427.17056,21.824790954589844,0.7097199440488994
646,PCA_rank10,9.801198,38.21800994873047,0.978075706750567
646,SVD_rank10,0.0,inf,1.0
646,batch_rank10,380.0006,22.332962036132812,0.7188972218285302
647,PCA_rank10,10.486667,37.9244270324707,0.9773459639506975
647,SVD_rank10,0.0,inf,1.0
647,batch_rank10,356.4535,22.610774993896484,0.7235467349308687
648,PCA_rank10,6.8515625,39.77290725708008,0.9830692127703192
648,SVD_rank10,0.0,inf,1.0
648,batch_rank10,367.32874,22.480255126953125,0.731555016839368
649,PCA_rank10,5.9496355,40.38589859008789,0.9845159962212139
649,SVD_rank10,0.0,inf,1.0
649,batch_rank10,351.82236,22.667570114135742,0.7276304258416926
650,PCA_rank10,5.4865627,40.73780059814453,0.9854290469142034
650,SVD_rank10,0.0,inf,1.0
650,batch_rank10,288.92755,23.522912979125977,0.743074510219776
651,PCA_rank10,4.422552,41.674076080322266,0.9873424181006288
651,SVD_rank10,0.0,inf,1.0
651,batch_rank10,278.82666,23.677461624145508,0.732557897748414
652,PCA_rank10,6.6045833,39.932350158691406,0.9855338606829671
652,SVD_rank10,0.0,inf,1.0
652,batch_rank10,199.15239,25.138948440551758,0.7836611071006777
653,PCA_rank10,4.192969,41.90559005737305,0.9889922287948493
653,SVD_rank10,0.0,inf,1.0
653,batch_rank10,166.12474,25.92646026611328,0.8046867899963966
654,PCA_rank10,7.159427,39.5820198059082,0.9839996064623117
654,SVD_rank10,0.0,inf,1.0
654,batch_rank10,197.23245,25.181018829345703,0.7956675133953377
655,PCA_rank10,6.659219,39.89657211303711,0.9834719838066789
655,SVD_rank10,0.0,inf,1.0
655,batch_rank10,234.98407,24.42041778564453,0.7734697068896418
656,PCA_rank10,6.9177604,39.73114776611328,0.9828755884661622
656,SVD_rank10,0.0,inf,1.0
656,batch_rank10,223.36224,24.640705108642578,0.7886998232863683
657,PCA_rank10,5.6411457,40.61713409423828,0.9852850468332655
657,SVD_rank10,0.0,inf,1.0
657,batch_rank10,142.92265,26.579792022705078,0.8387634984752006
658,PCA_rank10,5.748802,40.535030364990234,0.9849799424309801
658,SVD_rank10,0.0,inf,1.0
658,batch_rank10,117.44828,27.432336807250977,0.8548689626127262
659,PCA_rank10,4.3016148,41.79448699951172,0.9863867239278155
659,SVD_rank10,0.0,inf,1.0
659,batch_rank10,147.10588,26.454504013061523,0.8254778276266296
660,PCA_rank10,4.8040624,41.31471633911133,0.9871484888460724
660,SVD_rank10,0.0,inf,1.0
660,batch_rank10,102.33203,28.030685424804688,0.8699825370230998
661,PCA_rank10,5.8410416,40.46589660644531,0.9853574474604171
661,SVD_rank10,0.0,inf,1.0
661,batch_rank10,167.69427,25.8856201171875,0.8124203097439948
662,PCA_rank10,8.273854,38.9537239074707,0.9817967331846096
662,SVD_rank10,0.0,inf,1.0
662,batch_rank10,226.29047,24.58414077758789,0.7648462819152346
663,PCA_rank10,8.379479,38.89863204956055,0.9831044991185425
663,SVD_rank10,0.0,inf,1.0
663,batch_rank10,205.18198,25.009410858154297,0.773888232806761
664,PCA_rank10,13.265573,36.903541564941406,0.9752730625116893
664,SVD_rank10,0.0,inf,1.0
664,batch_rank10,205.23157,25.00836181640625,0.7872280607852884
